
Symbol table '.dynsym' contains 27118 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
 19522: 00000000007d2eb0     4 FUNC    GLOBAL DEFAULT   10 _ZN13EndLevelLayer17enterAnimFinishedEv
 19523: 00000000006bedcc    68 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI13onDeselectAllEPN7cocos2d8CCObjectE
 19524: 000000000091fb88    76 FUNC    GLOBAL DEFAULT   10 _ZN13GauntletLayer5sceneE12GauntletType
 19525: 00000000007eaca0    44 FUNC    GLOBAL DEFAULT   10 _ZN17PromoInterstitial4showEv
 19526: 0000000000bc56f8   168 FUNC    GLOBAL DEFAULT   10 png_calculate_crc
 19527: 0000000000d47400     8 FUNC    GLOBAL DEFAULT   10 SSL_CTX_set_client_cert_cb
 19528: 0000000000ad6568    28 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCDirector16setAlphaBlendingEb
 19529: 0000000000a9e344   232 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9extension15CCControlSlider13isTouchInsideEPNS_7CCTouchE
 19530: 0000000000a105cc  8072 FUNC    GLOBAL DEFAULT   10 _ZN25SetupAreaAnimTriggerPopup4initEP17EnterEffectObjectPN7cocos2d7CCArrayEi
 19531: 00000000007e6228     8 FUNC    GLOBAL DEFAULT   10 _ZThn640_N17ShareCommentLayer20uploadActionFinishedEii
 19532: 00000000005a5f44    20 FUNC    GLOBAL DEFAULT   10 _ZN16GhostTrailEffect15doBlendAdditiveEv
 19533: 00000000009345d8     4 FUNC    GLOBAL DEFAULT   10 _ZN11RewardsPage15FLAlert_ClickedEP12FLAlertLayerb
 19534: 00000000006f43d0   844 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager10firstSetupEv
 19535: 0000000000def17c     8 FUNC    GLOBAL DEFAULT   10 X509_CRL_get0_nextUpdate
 19536: 0000000000ca7268   112 FUNC    GLOBAL DEFAULT   10 WebPPictureInitInternal
 19537: 0000000000a5a350    52 FUNC    GLOBAL DEFAULT   10 _ZN12MusicBrowser17onPlaybackControlEPN7cocos2d8CCObjectE
 19538: 0000000000e61f14    12 FUNC    GLOBAL DEFAULT   10 EVP_mdc2
 19539: 0000000000afcc94   132 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d19CCParticleExplosion6createEv
 19540: 0000000001201e40    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d13CCSpriteExtraE
 19541: 0000000000d34010   788 FUNC    GLOBAL DEFAULT   10 n_ssl3_mac
 19542: 0000000000b3452c   288 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15VolatileTextureC1EPNS_11CCTexture2DE
 19543: 00000000005dc1b0   212 FUNC    GLOBAL DEFAULT   10 _ZN9PlayLayer10postUpdateEf
 19544: 0000000000dede10    60 FUNC    GLOBAL DEFAULT   10 X509_STORE_CTX_set_default
 19545: 0000000000a264a4   224 FUNC    GLOBAL DEFAULT   10 _ZN15GJActionManager21updateInternalActionsEfb
 19546: 0000000000abd3d8   116 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCCallFuncD2Ev
 19547: 0000000000df05c4    20 FUNC    GLOBAL DEFAULT   10 i2d_PrivateKey_bio
 19548: 0000000000dd382c    12 FUNC    GLOBAL DEFAULT   10 RSA_PSS_PARAMS_new
 19549: 00000000009123f8   560 FUNC    GLOBAL DEFAULT   10 _ZN19CurrencyRewardLayer6createEiiii18CurrencySpriteTypeiS0_iN7cocos2d7CCPointE18CurrencyRewardTypeff
 19550: 0000000000f16d90    20 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d8CCEaseInE
 19551: 0000000000ac1eac   140 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCRotateTo6createEfff
 19552: 0000000000b18750     4 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCSpriteBatchNode8addChildEPNS_6CCNodeEi
 19553: 00000000008ebe5c     8 FUNC    GLOBAL DEFAULT   10 _ZThn632_N15SetupPulsePopup15textInputOpenedEP15CCTextInputNode
 19554: 0000000000de9bbc    20 FUNC    GLOBAL DEFAULT   10 X509_EXTENSION_get_critical
 19555: 00000000007e5cb0    80 FUNC    GLOBAL DEFAULT   10 _ZN9InfoLayer22toggleSmallCommentModeEPN7cocos2d8CCObjectE
 19556: 0000000000b0e8ac   340 FUNC    GLOBAL DEFAULT   10 _Z21getCurrentLanguageJNIv
 19557: 000000000090c3f0   136 FUNC    GLOBAL DEFAULT   10 _ZN19ConfigureValuePopup7onCloseEPN7cocos2d8CCObjectE
 19558: 0000000001247a30     8 OBJECT  GLOBAL DEFAULT   21 _TIFFwarningHandlerExt
 19559: 0000000000b3fc2c    84 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d20CCKeyboardDispatcherD2Ev
 19560: 00000000007d05b8    32 FUNC    GLOBAL DEFAULT   10 _ZN17VideoOptionsLayer10onAdvancedEPN7cocos2d8CCObjectE
 19561: 0000000001205fc8    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d21CCTransitionZoomFlipYE
 19562: 0000000000d3ebdc    20 FUNC    GLOBAL DEFAULT   10 SSL_dane_clear_flags
 19563: 000000000093f7c8    68 FUNC    GLOBAL DEFAULT   10 _ZN12SecretLayer25sceneEv
 19564: 0000000000e7b570   152 FUNC    GLOBAL DEFAULT   10 cms_EncryptedContent_init
 19565: 00000000009c9974     4 FUNC    GLOBAL DEFAULT   10 _ZN12MPLobbyLayer15textInputClosedEP15CCTextInputNode
 19566: 00000000008740dc   188 FUNC    WEAK   DEFAULT   10 _ZNSt10_HashtableIiSt4pairIKiSt6vectorI19EnterEffectInstanceSaIS3_EEESaIS6_ENSt8__detail10_Select1stESt8equal_toIiESt4hashIiENS8_18_Mod_range_hashingENS8_20_Default_ranged_hashENS8_20_Prime_rehash_policyENS8_17_Hashtable_traitsILb0ELb0ELb1EEEE14_M_move_assignEOSJ_St17integral_constantIbLb1EE
 19567: 0000000000ab57c0     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCCatmullRomBy16initWithDurationEfPNS_12CCPointArrayE
 19568: 00000000008ee720   156 FUNC    GLOBAL DEFAULT   10 _ZN15SetupPulsePopup19onUpdateCustomColorEPN7cocos2d8CCObjectE
 19569: 0000000000a721c8    84 FUNC    WEAK   DEFAULT   10 _ZN18SetLevelOrderPopupD2Ev
 19570: 0000000000bc56c8    48 FUNC    GLOBAL DEFAULT   10 png_reset_crc
 19571: 0000000000ab9618    60 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d22CCAccelDeccelAmplitude15startWithTargetEPNS_6CCNodeE
 19572: 0000000000f171c0    23 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d10CCRipple3DE
 19573: 00000000004eda60     4 FUNC    GLOBAL DEFAULT   10 Java_com_customRobTop_JniToCpp_promoImageDownloaded
 19574: 0000000000866104    32 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer10resetAudioEv
 19575: 0000000000ae2600    32 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCLabelBMFont12setAlignmentENS_15CCTextAlignmentE
 19576: 0000000000d70064    12 FUNC    GLOBAL DEFAULT   10 i2d_ASN1_UTF8STRING
 19577: 0000000000b2b360   252 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7ZipFile11getFileDataERKSsPmPNS_14ZipFilePrivateE
 19578: 00000000006d7158   444 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLayer11onRateStarsEPN7cocos2d8CCObjectE
 19579: 0000000000961980  4008 FUNC    GLOBAL DEFAULT   10 _ZN14WorldLevelPage4initEP11GJGameLevelP11GJWorldNode
 19580: 00000000005765a8    88 FUNC    GLOBAL DEFAULT   10 _ZN17CCMenuItemToggler10setEnabledEb
 19581: 0000000000e13338   264 FUNC    GLOBAL DEFAULT   10 bn_mul_words
 19582: 0000000000aca914     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNode9isVisibleEv
 19583: 0000000000ac1324   180 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9CCFadeOut12copyWithZoneEPNS_6CCZoneE
 19584: 00000000006878dc   144 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI18recreateButtonTabsEv
 19585: 0000000000d7013c    12 FUNC    GLOBAL DEFAULT   10 i2d_ASN1_GENERALIZEDTIME
 19586: 00000000009dbe44    56 FUNC    GLOBAL DEFAULT   10 _ZN20SetupSmartBlockLayer17onNearbyReferenceEPN7cocos2d8CCObjectE
 19587: 0000000000ae9d6c   116 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d12CCLayerColor11updateColorEv
 19588: 000000000070ba0c  1180 FUNC    GLOBAL DEFAULT   10 _ZN11GJGameLevel13copyLevelInfoEPS_
 19589: 0000000001205660    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d7CCSceneE
 19590: 0000000000bf1e2c   116 FUNC    GLOBAL DEFAULT   10 jpeg_write_m_header
 19591: 00000000008f7850     4 FUNC    WEAK   DEFAULT   10 _ZN16UserInfoDelegate19getUserInfoFinishedEP11GJUserScore
 19592: 000000000065d840   312 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer20addObjectsAtPositionEN7cocos2d7CCPointEPNS0_7CCArrayES3_
 19593: 00000000005aca34   112 FUNC    WEAK   DEFAULT   10 _ZNSt10_HashtableIiSt4pairIKiPN4FMOD7ChannelEESaIS5_ENSt8__detail10_Select1stESt8equal_toIiESt4hashIiENS7_18_Mod_range_hashingENS7_20_Default_ranged_hashENS7_20_Prime_rehash_policyENS7_17_Hashtable_traitsILb0ELb0ELb1EEEED1Ev
 19594: 0000000000a08a54   100 FUNC    GLOBAL DEFAULT   10 _ZN30SetupAreaTransformTriggerPopupD1Ev
 19595: 000000000066d7e4   756 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer17spawnGroupPreviewEifffffbb
 19596: 0000000001197980  1760 OBJECT  WEAK   DEFAULT   17 _ZTV26UpdateAccountSettingsPopup
 19597: 000000000121be30    16 OBJECT  WEAK   DEFAULT   17 _ZTIN4pugi10xml_writerE
 19598: 00000000009b0ba4    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d7CCFloatD1Ev
 19599: 0000000000855998    68 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameLayer16reverseDirectionEP16EffectGameObject
 19600: 0000000001123250   208 OBJECT  GLOBAL DEFAULT   17 ecx25519_pkey_meth
 19601: 00000000006ee684   280 FUNC    GLOBAL DEFAULT   10 _ZN15GJFriendRequestD1Ev
 19602: 00000000005ac4f0   284 FUNC    WEAK   DEFAULT   10 _ZNSt10_HashtableIiSt4pairIKi15FMODQueuedMusicESaIS3_ENSt8__detail10_Select1stESt8equal_toIiESt4hashIiENS5_18_Mod_range_hashingENS5_20_Default_ranged_hashENS5_20_Prime_rehash_policyENS5_17_Hashtable_traitsILb0ELb0ELb1EEEED2Ev
 19603: 00000000007517c4    36 FUNC    GLOBAL DEFAULT   10 _ZN15LabelGameObjectD0Ev
 19604: 0000000000b3eb98   284 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCTouchDispatcher19addTargetedDelegateEPNS_15CCTouchDelegateEib
 19605: 0000000000ae23ec     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCLabelBMFont19getDisplayedOpacityEv
 19606: 00000000005702e4    24 FUNC    GLOBAL DEFAULT   10 _ZN12ButtonSprite6createEPKciifb
 19607: 00000000007ed78c    56 FUNC    GLOBAL DEFAULT   10 _ZN15RetryLevelLayer17enterAnimFinishedEv
 19608: 000000000065b1f0     4 FUNC    WEAK   DEFAULT   10 _ZN15GJBaseGameLayer13toggleGlitterEb
 19609: 0000000000adf2e4   164 FUNC    GLOBAL DEFAULT   10 kmQuaternionInverse
 19610: 000000000118c320    16 OBJECT  WEAK   DEFAULT   17 _ZTI17HSVWidgetDelegate
 19611: 000000000094cf9c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N19SetupAnimationPopupD1Ev
 19612: 000000000096c774   104 FUNC    GLOBAL DEFAULT   10 _ZN21SetupRandTriggerPopup12updateChanceEv
 19613: 0000000000ae92f4    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCLabelTTF22setHorizontalAlignmentENS_15CCTextAlignmentE
 19614: 0000000000583164   564 FUNC    WEAK   DEFAULT   10 _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJRKSsEEEvDpOT_
 19615: 0000000000574ed0     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N12CCBlockLayer16ccTouchCancelledEPN7cocos2d7CCTouchEPNS0_7CCEventE
 19616: 0000000000b24600    36 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml210XMLCommentD0Ev
 19617: 0000000000df7d8c    12 FUNC    GLOBAL DEFAULT   10 AUTHORITY_KEYID_free
 19618: 0000000000b0a7c4   180 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCEGLViewProtocol16handleTouchesEndEiPiPfS2_d
 19619: 00000000011fd468    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d7CCPlaceE
 19620: 0000000000aecd50    28 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d21CCTransitionSplitRowsD1Ev
 19621: 0000000000b4148c   224 FUNC    GLOBAL DEFAULT   10 _ZN13FileOperation11getFilePathEv
 19622: 0000000000d680e8   168 FUNC    GLOBAL DEFAULT   10 ASN1_UTCTIME_cmp_time_t
 19623: 0000000000ef0fc0    22 OBJECT  WEAK   DEFAULT   11 _ZTS19MessagesProfilePage
 19624: 0000000000a9d69c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N7cocos2d9extension18CCControlHuePicker12ccTouchBeganEPNS_7CCTouchEPNS_7CCEventE
 19625: 0000000000b30f7c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCTexture2D13getPixelsHighEv
 19626: 0000000000a5c9cc   104 FUNC    GLOBAL DEFAULT   10 _ZN18OptionsScrollLayer19cellPerformedActionEP13TableViewCelli10CellActionPN7cocos2d6CCNodeE
 19627: 0000000000b28dd4   104 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml210XMLPrinter8PushTextEd
 19628: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND _ZN4FMOD6System17getSoftwareFormatEPiP16FMOD_SPEAKERMODES1_
 19629: 0000000000a5cdc8   116 FUNC    WEAK   DEFAULT   10 _ZN14SearchSFXPopupD0Ev
 19630: 000000000079b06c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N9LevelPage12ccTouchEndedEPN7cocos2d7CCTouchEPNS0_7CCEventE
 19631: 000000000070e7fc 10900 FUNC    GLOBAL DEFAULT   10 _ZN11GJUserScore6createEPN7cocos2d12CCDictionaryE
 19632: 0000000000b148a0    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCSprite14setTextureRectERKNS_6CCRectE
 19633: 0000000000da4620    16 FUNC    GLOBAL DEFAULT   10 EVP_aes_256_ofb
 19634: 000000000083fa1c    40 FUNC    GLOBAL DEFAULT   10 _ZN20CustomizeObjectLayer6onCopyEPN7cocos2d8CCObjectE
 19635: 0000000000d62e20   284 FUNC    GLOBAL DEFAULT   10 SSL_CONF_cmd_argv
 19636: 000000000073bc0c   124 FUNC    GLOBAL DEFAULT   10 _ZN16ColorSelectPopup12onTintGroundEPN7cocos2d8CCObjectE
 19637: 0000000000cbddf4   200 FUNC    GLOBAL DEFAULT   10 deflateResetKeep
 19638: 000000000066b184     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N16LevelEditorLayerD0Ev
 19639: 000000000084dd9c    24 FUNC    GLOBAL DEFAULT   10 _Z8isNumberc
 19640: 0000000000d3fe10    16 FUNC    GLOBAL DEFAULT   10 SSL_get_all_async_fds
 19641: 000000000120ae40   944 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d24CCTransitionTurnOffTilesE
 19642: 00000000009f9038    64 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer17triggerChromaticYEffifb
 19643: 00000000008c93e4    24 FUNC    GLOBAL DEFAULT   10 _ZN18EditorOptionsLayer4initEv
 19644: 0000000000b1c974   560 FUNC    GLOBAL DEFAULT   10 _Z18ConvertUTF8toUTF32PPKhS0_PPjS2_15ConversionFlags
 19645: 000000000065ee94  1212 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditorLayer17updateObjectLabelEP10GameObject
 19646: 000000000081d96c   984 FUNC    GLOBAL DEFAULT   10 _ZN17LeaderboardsLayer6onInfoEPN7cocos2d8CCObjectE
 19647: 0000000000aede2c    48 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d20CCTransitionRotoZoomC2Ev
 19648: 00000000008c22a8    36 FUNC    GLOBAL DEFAULT   10 _ZN19EditGameObjectPopupD0Ev
 19649: 0000000000a15d9c    56 FUNC    GLOBAL DEFAULT   10 _ZN21SetupEnterEffectPopup16updateInputValueEiRf
 19650: 00000000008a1c08  1744 FUNC    GLOBAL DEFAULT   10 _ZN17GJColorSetupLayer4initEP19LevelSettingsObject
 19651: 00000000006042f4  1412 FUNC    GLOBAL DEFAULT   10 _ZN10LevelTools11urlForAudioEi
 19652: 00000000007319e8   220 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager26onUploadLevelListCompletedESsSs
 19653: 0000000000c6000c    24 FUNC    GLOBAL DEFAULT   10 _TIFFSwab24BitData
 19654: 0000000000da0e54    56 FUNC    GLOBAL DEFAULT   10 ERR_peek_last_error
 19655: 00000000007ed544     8 FUNC    GLOBAL DEFAULT   10 _ZThn344_N15RetryLevelLayer5keyUpEN7cocos2d12enumKeyCodesEd
 19656: 00000000008a2680    36 FUNC    WEAK   DEFAULT   10 _ZN18ColorChannelSpriteD1Ev
 19657: 0000000000738ce8   920 FUNC    GLOBAL DEFAULT   10 _ZN11GJGameLevel19scoreVectorToStringERSt6vectorIiSaIiEEi
 19658: 0000000001204320  1704 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d12CCLayerColorE
 19659: 0000000000e07f6c    92 FUNC    GLOBAL DEFAULT   10 ASN1_BIT_STRING_get_bit
 19660: 0000000000922ef8   308 FUNC    GLOBAL DEFAULT   10 _ZN21GJPFollowCommandLayer20updateTextInputLabelEv
 19661: 0000000000b55d3c    84 FUNC    GLOBAL DEFAULT   10 _ZN4pugi8xml_node12remove_childEPKc
 19662: 000000000121bb20   104 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d22CCTargetedTouchHandlerE
 19663: 0000000000cca174   792 FUNC    GLOBAL DEFAULT   10 gzwrite
 19664: 0000000000d5cec4    68 FUNC    GLOBAL DEFAULT   10 dtls1_clear_sent_buffer
 19665: 00000000006d03c4   292 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSearchLayer11onStarAwardEPN7cocos2d8CCObjectE
 19666: 000000000057df8c   192 FUNC    GLOBAL DEFAULT   10 _ZN12FLAlertLayer12ccTouchBeganEPN7cocos2d7CCTouchEPNS0_7CCEventE
 19667: 0000000000e77c20  2596 FUNC    GLOBAL DEFAULT   10 Camellia_Ekeygen
 19668: 0000000000de31e8     8 FUNC    GLOBAL DEFAULT   10 UI_set_ex_data
 19669: 0000000000ae9c64     4 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d15CCTouchDelegate12ccTouchMovedEPNS_7CCTouchEPNS_7CCEventE
 19670: 00000000006005c4    36 FUNC    GLOBAL DEFAULT   10 _ZN13TutorialPopupD0Ev
 19671: 000000000093a8a0   220 FUNC    GLOBAL DEFAULT   10 _ZN12SecretLayer311animateEyesEv
 19672: 0000000001160c10    16 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d9extension19ColorPickerDelegateE
 19673: 00000000008c19f0     8 FUNC    GLOBAL DEFAULT   10 _ZThn336_N14GJMessagePopup14keyBackClickedEv
 19674: 00000000009b23fc   312 FUNC    GLOBAL DEFAULT   10 _ZN21SpecialAnimGameObject21updateSyncedAnimationEfi
 19675: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND strspn@LIBC (2)
 19676: 0000000000957734   168 FUNC    GLOBAL DEFAULT   10 _ZN23SetupPickupTriggerPopup26onCustomToggleTriggerValueEPN7cocos2d8CCObjectE
 19677: 00000000005a8694    64 FUNC    GLOBAL DEFAULT   10 _ZN12CCSpritePlus14removeFollowerEPN7cocos2d6CCNodeE
 19678: 0000000001244e30     8 OBJECT  WEAK   DEFAULT   21 _ZZN7cocos2d12CCCallFuncND16getClassTypeInfoEvE2id
 19679: 0000000000acd158    16 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNode8scheduleEMNS_8CCObjectEFvfE
 19680: 000000000056ce7c   176 FUNC    GLOBAL DEFAULT   10 _ZN8GameCell13updateBGColorEi
 19681: 0000000000a2eba0  1832 FUNC    GLOBAL DEFAULT   10 _ZN14LevelAreaLayer8addTorchEPN7cocos2d6CCNodeENS0_7CCPointEifibiPNS0_7CCArrayE
 19682: 0000000000826570    20 FUNC    GLOBAL DEFAULT   10 _ZN20MusicDelegateHandlerD2Ev
 19683: 000000000095e1b8    36 FUNC    GLOBAL DEFAULT   10 _ZN14WorldLevelPageD0Ev
 19684: 0000000000e11a18    12 FUNC    GLOBAL DEFAULT   10 i2d_NETSCAPE_SPKAC
 19685: 0000000000d9c418  1004 FUNC    GLOBAL DEFAULT   10 ENGINE_ctrl
 19686: 00000000005abc80   132 FUNC    GLOBAL DEFAULT   10 _ZN15FMODAudioEngine12isSoundReadyEPN4FMOD5SoundE
 19687: 0000000001200a60    96 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d8CCObjectE
 19688: 0000000000adc258   172 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCGridBase15set2DProjectionEv
 19689: 00000000008f1e24     4 FUNC    WEAK   DEFAULT   10 _ZN19MessageListDelegate20loadMessagesFinishedEPN7cocos2d7CCArrayEPKc
 19690: 0000000000b3ef34   144 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCTouchDispatcher11findHandlerEPNS_7CCArrayEPNS_15CCTouchDelegateE
 19691: 0000000000acd3f4   176 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNode6onExitEv
 19692: 000000000063173c   340 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObject14toggleRollModeEbb
 19693: 0000000000abf8ec    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d8CCSkewByD2Ev
 19694: 0000000000e648fc   160 FUNC    GLOBAL DEFAULT   10 PEM_X509_INFO_read
 19695: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND listen@LIBC (2)
 19696: 0000000000791fc0   360 FUNC    GLOBAL DEFAULT   10 _ZN13GJGarageLayer18updatePlayerColorsEv
 19697: 0000000000e64cec   120 FUNC    GLOBAL DEFAULT   10 d2i_PKCS8PrivateKey_fp
 19698: 0000000000be478c   148 FUNC    GLOBAL DEFAULT   10 png_set_tIME
 19699: 0000000000b1aaa8   568 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d18CCSpriteFrameCache29removeSpriteFramesFromTextureEPNS_11CCTexture2DE
 19700: 0000000000d32f54  2860 FUNC    GLOBAL DEFAULT   10 ssl3_read_bytes
 19701: 0000000000ac6664    64 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCProgressFromTo16initWithDurationEfff
 19702: 0000000000d30240     4 FUNC    GLOBAL DEFAULT   10 TLSv1_method
 19703: 0000000000aad150   104 FUNC    WEAK   DEFAULT   10 _ZNSt8functionIFvvEEC2ERKS1_
 19704: 0000000000ab4604    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d13CCOrbitCameraD1Ev
 19705: 000000000092525c   100 FUNC    GLOBAL DEFAULT   10 _ZN23SetupRotateCommandPopupD1Ev
 19706: 0000000000e12ed8   248 FUNC    GLOBAL DEFAULT   10 BN_usub
 19707: 0000000000876ebc   160 FUNC    WEAK   DEFAULT   10 _ZNSt8__detail9_Map_baseIiSt4pairIKiSt6vectorI19EnterEffectInstanceSaIS4_EEESaIS7_ENS_10_Select1stESt8equal_toIiESt4hashIiENS_18_Mod_range_hashingENS_20_Default_ranged_hashENS_20_Prime_rehash_policyENS_17_Hashtable_traitsILb0ELb0ELb1EEELb1EEixERS2_
 19708: 0000000000c24458  1132 FUNC    GLOBAL DEFAULT   10 jpeg_idct_14x7
 19709: 0000000000b32e7c    68 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCTextureAtlasC1Ev
 19710: 0000000000c2ee30    88 FUNC    GLOBAL DEFAULT   10 TIFFSetCompressionScheme
 19711: 0000000000aec260   112 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCLayerMultiplex15createWithArrayEPNS_7CCArrayE
 19712: 0000000000b444c8     8 FUNC    GLOBAL DEFAULT   10 _ZN13DS_Dictionary13setVec2ForKeyEPKcRKN7cocos2d7CCPointE
 19713: 0000000000ab9e9c    68 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d19CCTiledGrid3DAction4tileERKNS_7CCPointE
 19714: 0000000000a7a7ec   280 FUNC    GLOBAL DEFAULT   10 _ZN14ShareListLayer6createEP11GJLevelList
 19715: 00000000011fd3b0    16 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d8TypeInfoE
 19716: 000000000090b0e8   544 FUNC    GLOBAL DEFAULT   10 _ZN22ColorSelectLiveOverlay16updateColorLabelEv
 19717: 00000000006cd40c   116 FUNC    GLOBAL DEFAULT   10 _ZN22DemonFilterSelectLayerD2Ev
 19718: 00000000008263cc    68 FUNC    GLOBAL DEFAULT   10 _ZN10HardStreak4initEv
 19719: 0000000000af62f8    24 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCMenuItemImage6createEPKcS2_PNS_8CCObjectEMS3_FvS4_E
 19720: 00000000008b6350   536 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectManager23runOpacityActionOnGroupEiffii
 19721: 0000000000aa8ef4     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N7cocos2d9extension15CCTableViewCell11getObjectIDEv
 19722: 0000000000adc6c8   140 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCTiledGrid3D6createERKNS_6CCSizeEPNS_11CCTexture2DEb
 19723: 000000000081fc0c     8 FUNC    GLOBAL DEFAULT   10 _ZThn408_N17LeaderboardsLayer23loadLeaderboardFinishedEPN7cocos2d7CCArrayEPKc
 19724: 0000000001160cb0    24 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d9extension19ColorPickerDelegateE
 19725: 000000000074b1f0    20 FUNC    GLOBAL DEFAULT   10 _ZN16EffectGameObject13restoreObjectEv
 19726: 0000000000928d1c   264 FUNC    GLOBAL DEFAULT   10 _ZN23SetupRotateCommandPopup14valueDidChangeEif
 19727: 0000000000b43aa0   416 FUNC    GLOBAL DEFAULT   10 _ZN13DS_Dictionary13setBoolForKeyEPKcbb
 19728: 000000000078c11c    28 FUNC    GLOBAL DEFAULT   10 _ZN16EditorPauseLayer18toggleFollowPlayerEPN7cocos2d8CCObjectE
 19729: 00000000006f7124    20 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelManager16storeUserMessageEP13GJUserMessage
 19730: 00000000006409d4   320 FUNC    GLOBAL DEFAULT   10 _ZN18EnhancedGameObject21canAllowMultiActivateEv
 19731: 00000000007eb690     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N9GJMGLayerD0Ev
 19732: 00000000008ecc50   220 FUNC    GLOBAL DEFAULT   10 _ZN15SetupPulsePopup13sliderChangedEPN7cocos2d8CCObjectE
